RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit,BookPage
3709,060001842,1991/08/19 04:00:00+00,42700,ARLINGTON BLVD,2432,C6,564:757
3710,060001842,1989/07/28 04:00:00+00,36500,ARLINGTON BLVD,2432,C6,0:0
3711,060001842,2018/06/29 04:00:00+00,0,ARLINGTON BLVD,2432,C6,2018:2507
3712,060001843,1992/07/27 04:00:00+00,73500,ARLINGTON BLVD,2434,D1,0:0
3713,060001843,1996/06/19 04:00:00+00,61000,ARLINGTON BLVD,2434,D1,673:726
3714,060001843,2001/11/15 05:00:00+00,75000,ARLINGTON BLVD,2434,D1,828:574
3715,060001843,2014/07/30 04:00:00+00,0,ARLINGTON BLVD,2434,D1,2014:2648
3716,060001844,2014/07/30 04:00:00+00,0,ARLINGTON BLVD,2434,D2,2014:2648
3717,060001844,1990/10/01 04:00:00+00,73500,ARLINGTON BLVD,2434,D2,0:0
3718,060001844,2000/08/31 04:00:00+00,79900,ARLINGTON BLVD,2434,D2,789:514
3719,060001844,1992/08/20 04:00:00+00,0,ARLINGTON BLVD,2434,D2,586:346
3720,060001844,2010/06/07 04:00:00+00,300000,ARLINGTON BLVD,2434,D2,2010:1965
3721,060001845,1999/06/08 04:00:00+00,64500,ARLINGTON BLVD,2434,D3,755:813
3722,060001845,2006/07/12 04:00:00+00,170000,ARLINGTON BLVD,2434,D3,1096:226
3723,060001845,1990/04/19 04:00:00+00,70320,ARLINGTON BLVD,2434,D3,541:564
3724,060001845,1989/01/23 05:00:00+00,0,ARLINGTON BLVD,2434,D3,0:0
3725,060001846,2000/11/20 05:00:00+00,67500,ARLINGTON BLVD,2434,D4,795:151
3726,060001846,1989/01/23 05:00:00+00,0,ARLINGTON BLVD,2434,D4,0:0
3727,060001846,1990/04/23 04:00:00+00,69900,ARLINGTON BLVD,2434,D4,541:653
3728,060001846,2015/08/07 04:00:00+00,166900,ARLINGTON BLVD,2434,D4,2015:2929
3729,060001847,1989/05/23 04:00:00+00,33000,ARLINGTON BLVD,2434,D5,528:558
3730,060001847,2006/01/05 05:00:00+00,105000,ARLINGTON BLVD,2434,D5,1064:597
3731,060001847,2000/12/01 05:00:00+00,39250,ARLINGTON BLVD,2434,D5,795:806
3732,060001847,1989/01/23 05:00:00+00,0,ARLINGTON BLVD,2434,D5,0:0
3733,060001848,2006/11/15 05:00:00+00,0,ARLINGTON BLVD,2434,D6,1116:285
3734,060001848,2019/12/26 05:00:00+00,0,ARLINGTON BLVD,2434,D6,2019:4598
3735,060001848,1989/01/23 05:00:00+00,0,ARLINGTON BLVD,2434,D6,0:0
3736,060001848,1989/06/22 04:00:00+00,34750,ARLINGTON BLVD,2434,D6,530:64
3737,060001848,2016/11/15 05:00:00+00,105000,ARLINGTON BLVD,2434,D6,2016:4373
3738,060001900,2001/06/04 04:00:00+00,655000,ARLINGTON BLVD,2401,,817:167
3739,060001900,2001/06/04 04:00:00+00,0,ARLINGTON BLVD,2401,,WB 45:351
3740,060001900,2011/06/23 04:00:00+00,0,ARLINGTON BLVD,2401,,2011:2191
3741,060001900,2019/01/28 05:00:00+00,0,ARLINGTON BLVD,2401,,2019:0245
3742,060001900,1970/08/14 04:00:00+00,1160000,ARLINGTON BLVD,2401,,318:487
3743,060001900,2011/06/23 04:00:00+00,0,ARLINGTON BLVD,2401,,2011:2190
3744,060001900,2019/01/28 05:00:00+00,0,ARLINGTON BLVD,2401,,2019:0243
3745,060001900,2019/01/28 05:00:00+00,0,ARLINGTON BLVD,2401,,2019:0244
3746,060001900,2019/01/28 05:00:00+00,0,ARLINGTON BLVD,2401,,2019:0242
3747,060001B00,2005/02/23 05:00:00+00,0,ARLINGTON BLVD,1924,,1016:933
3748,060001B00,1983/04/15 04:00:00+00,736000,ARLINGTON BLVD,1924,,437:16
3749,060001C00,2019/04/01 04:00:00+00,1450000,EMMET ST N,801,,2019:1023
3750,060001C00,2019/12/16 05:00:00+00,0,EMMET ST N,801,,2019:4467
3751,060001C00,1984/12/31 05:00:00+00,0,EMMET ST N,801,,459:92
3752,060001D00,1999/09/27 04:00:00+00,0,ARLINGTON BLVD,1910,,766:244
3753,060002000,1983/02/24 05:00:00+00,0,EMMET ST N,0,,435:672
3754,060003000,1948/06/17 04:00:00+00,31000,FENDALL TER,817,,138:365
3755,060003000,1984/02/01 05:00:00+00,137500,FENDALL TER,817,,447:168
3756,060003100,2001/01/17 05:00:00+00,400000,FENDALL TER,0,,798:463
3757,060003100,2000/08/22 04:00:00+00,0,FENDALL TER,0,,WB 44:435
3758,060004000,1960/07/27 04:00:00+00,32000,FENDALL TER,813,,220:453
3759,060004000,2004/03/01 05:00:00+00,450000,FENDALL TER,813,,961:538
3760,060004000,2002/12/23 05:00:00+00,0,FENDALL TER,813,,WB46:702
3761,060004000,2008/06/24 04:00:00+00,730000,FENDALL TER,813,,2008:3045
3762,060005000,2004/07/30 04:00:00+00,668000,WINSTON RD,1872,,988:359
3763,060005000,1999/07/20 04:00:00+00,350000,WINSTON RD,1872,,760:444
3764,060005000,2007/05/02 04:00:00+00,790000,WINSTON RD,1872,,1139:415
3765,060005000,1978/07/10 04:00:00+00,91500,WINSTON RD,1872,,0:0
3766,060005000,2003/05/28 04:00:00+00,517000,WINSTON RD,1872,,909:712
3767,060005000,1990/01/12 05:00:00+00,0,WINSTON RD,1872,,538:523
3768,060006000,2004/07/19 04:00:00+00,685000,WINSTON RD,1866,,985:924
3769,060006000,1990/05/25 04:00:00+00,314000,WINSTON RD,1866,,0:0
3770,060006000,1999/07/28 04:00:00+00,355000,WINSTON RD,1866,,761:278
3771,060006000,2016/03/03 05:00:00+00,0,WINSTON RD,1866,,W2016:50
3772,060006000,2016/06/07 04:00:00+00,0,WINSTON RD,1866,,2016:2037
3773,060006000,1992/06/15 04:00:00+00,320000,WINSTON RD,1866,,582:57
3774,060007000,1979/06/15 04:00:00+00,90000,WINSTON RD,1864,,403:47
3775,060008000,2003/07/21 04:00:00+00,0,WINSTON RD,1860,,922:459
3776,060008000,1983/07/15 04:00:00+00,175000,WINSTON RD,1860,,440:441
3777,060008000,2015/12/31 05:00:00+00,0,WINSTON RD,1860,,2015:4829
3778,060008000,2015/12/31 05:00:00+00,0,WINSTON RD,1860,,2015:4830
3779,060008000,2014/04/23 04:00:00+00,0,WINSTON RD,1860,,W2014:166
3780,060009000,1966/07/29 04:00:00+00,28300,WINSTON RD,1856,,280:13
3781,060010000,2016/06/30 04:00:00+00,574000,WINSTON RD,1852,,2016:2429
3782,060010000,1986/12/29 05:00:00+00,200000,WINSTON RD,1852,,488:440
3783,060010000,1997/04/21 04:00:00+00,256600,WINSTON RD,1852,,692:157
3784,060010000,2016/09/15 04:00:00+00,0,WINSTON RD,1852,,2016:3582
3785,060010000,2016/08/31 04:00:00+00,0,WINSTON RD,1852,,2016:3365
3786,060010000,2015/05/08 04:00:00+00,0,WINSTON RD,1852,,W2015:256
3787,060010000,2018/01/31 05:00:00+00,1451733,WINSTON RD,1852,,2018:396
3788,060010000,2016/08/31 04:00:00+00,460750,WINSTON RD,1852,,2016:3367
3789,060011000,2000/01/12 05:00:00+00,302000,WINSTON RD,1848,,773:200
3790,060011000,2007/06/01 04:00:00+00,762000,WINSTON RD,1848,,1144:325
3791,060011000,2020/12/08 05:00:00+00,815000,WINSTON RD,1848,,2020:5282
3792,060011000,1991/05/03 04:00:00+00,171500,WINSTON RD,1848,,558:368
3793,060011000,2005/06/30 04:00:00+00,710000,WINSTON RD,1848,,1036:381
3794,060011000,1989/09/05 04:00:00+00,155000,WINSTON RD,1848,,0:0
3795,060012000,1988/08/17 04:00:00+00,166000,WINSTON RD,1844,,516:747
3796,060012000,1987/02/24 05:00:00+00,0,WINSTON RD,1844,,WB30:269
3797,060013000,2021/05/25 04:00:00+00,907500,WINSTON RD,1840,,2021:2555
3798,060013000,2020/12/02 05:00:00+00,550000,WINSTON RD,1840,,2020:5179
3799,060013000,1997/05/30 04:00:00+00,228000,WINSTON RD,1840,,694:814
3800,060013000,1997/05/30 04:00:00+00,228000,WINSTON RD,1840,,694:814
3801,060013000,1995/11/17 05:00:00+00,150000,WINSTON RD,1840,,662:631
3802,060014000,1983/02/15 05:00:00+00,99900,WINSTON TER,809,,435:482
3803,060014000,2004/05/20 04:00:00+00,415000,WINSTON TER,809,,975:792
3804,060014000,2006/05/23 04:00:00+00,515000,WINSTON TER,809,,1083:495
3805,060014000,2009/08/17 04:00:00+00,757500,WINSTON TER,809,,2009:3607
3806,060014000,1998/09/17 04:00:00+00,0,WINSTON TER,809,,WB 42:316
3807,060014000,1998/10/01 04:00:00+00,169000,WINSTON TER,809,,734:448
3808,060015000,2005/12/09 05:00:00+00,0,FENDALL AVE,1837,,WB48:796
3809,060015000,1998/03/25 04:00:00+00,0,FENDALL AVE,1837,,249:112
3810,060015000,2021/12/06 05:00:00+00,0,FENDALL AVE,1837,,2021:5935
3811,060015000,2011/05/13 04:00:00+00,0,FENDALL AVE,1837,,2011:1752
3812,060015000,2000/05/26 04:00:00+00,0,FENDALL AVE,1837,,781:545
3813,060015000,2006/05/01 04:00:00+00,695000,FENDALL AVE,1837,,1080:96
3814,060015000,1998/03/25 04:00:00+00,0,FENDALL AVE,1837,,WB 41:570
3815,060015000,2021/12/06 05:00:00+00,0,FENDALL AVE,1837,,2021:5933
3816,060015100,2009/09/16 04:00:00+00,570000,FENDALL AVE,1833,,2009:4164
3817,060015100,2015/12/30 05:00:00+00,0,FENDALL AVE,1833,,W2015:670
3818,060015100,1994/05/16 04:00:00+00,161000,FENDALL AVE,1833,,0:0
3819,060015100,1997/07/31 04:00:00+00,225000,FENDALL AVE,1833,,699:790
3820,060015100,2016/01/14 05:00:00+00,650000,FENDALL AVE,1833,,2016:126
3821,060016000,2009/06/26 04:00:00+00,490000,FENDALL AVE,1841,,2009:2712
3822,060016000,2008/12/01 05:00:00+00,900000,FENDALL AVE,1841,,2008:5625
3823,060016000,1984/06/01 04:00:00+00,105000,FENDALL AVE,1841,,450:639
3824,060016000,2010/10/27 04:00:00+00,504500,FENDALL AVE,1841,,2010:4011
3825,060017000,2015/05/28 04:00:00+00,625000,FENDALL AVE,1845,,2015:1752
3826,060017000,1986/01/14 05:00:00+00,0,FENDALL AVE,1845,,145:256
3827,060017000,2015/01/29 05:00:00+00,0,FENDALL AVE,1845,,W2015:47
3828,060017000,2010/08/04 04:00:00+00,0,FENDALL AVE,1845,,2010:2827
3829,060018000,2009/11/19 05:00:00+00,750000,FENDALL AVE,1853,,2009:5114
3830,060018000,2019/04/05 04:00:00+00,0,FENDALL AVE,1853,,2019:1058
3831,060018000,2020/04/22 04:00:00+00,1185000,FENDALL AVE,1853,,2020:1447
3832,060018000,1987/06/03 04:00:00+00,195000,FENDALL AVE,1853,,496:436
3833,060018000,2016/04/25 04:00:00+00,975000,FENDALL AVE,1853,,2016:1401
3834,060018000,1980/07/15 04:00:00+00,125000,FENDALL AVE,1853,,0:0
3835,060018100,1998/10/14 04:00:00+00,0,FENDALL AVE,1849,,735:321
3836,060018100,2009/11/20 05:00:00+00,0,FENDALL AVE,1849,,2009:5138
3837,060018100,1980/07/15 04:00:00+00,37500,FENDALL AVE,1849,,412:261
3838,060019000,1994/08/18 04:00:00+00,0,FENDALL AVE,1859,,637:522
3839,060019000,1996/07/29 04:00:00+00,261000,FENDALL AVE,1859,,676:707
3840,060020000,2014/02/28 05:00:00+00,0,FENDALL AVE,1863,,W2014:105
3841,060020000,2015/09/30 04:00:00+00,588000,FENDALL AVE,1863,,2015:3656
3842,060020000,1990/01/01 05:00:00+00,0,FENDALL AVE,1863,,184:477
3843,060020000,1955/06/21 04:00:00+00,22500,FENDALL AVE,1863,,184:477
3844,060021000,1999/12/28 05:00:00+00,0,FENDALL AVE,1865,,772:391
3845,060021000,1997/06/10 04:00:00+00,208000,FENDALL AVE,1865,,0:0
3846,060021000,1999/12/28 05:00:00+00,0,FENDALL AVE,1865,,772:394
3847,060021000,1997/06/10 04:00:00+00,0,FENDALL AVE,1865,,695:623
3848,060021000,2004/07/13 04:00:00+00,500000,FENDALL AVE,1865,,984:898
3849,060022000,2001/02/14 05:00:00+00,305000,FENDALL TER,810,,800:634
3850,060022000,2003/05/29 04:00:00+00,0,FENDALL TER,810,,910:61
3851,060022000,2003/09/10 04:00:00+00,300000,FENDALL TER,810,,934:167
3852,060022000,2005/07/01 04:00:00+00,545000,FENDALL TER,810,,1036:923
3853,060022000,2004/01/05 05:00:00+00,365000,FENDALL TER,810,,952:828
3854,060022000,1995/07/07 04:00:00+00,0,FENDALL TER,810,,654:532
3855,060022000,1983/10/19 04:00:00+00,0,FENDALL TER,810,,0:0
3856,060023000,1982/03/30 04:00:00+00,140000,FENDALL TER,811,,427:659
3857,060024000,2001/08/20 04:00:00+00,475000,FENDALL TER,803,,819:693
3858,060024000,1975/08/21 04:00:00+00,69700,FENDALL TER,803,,367:336
3859,060024000,2004/05/26 04:00:00+00,715000,FENDALL TER,803,,976:802
3860,060024A00,2005/10/24 04:00:00+00,959000,FENDALL TER,805,,1052:756
3861,060024A00,2001/11/16 05:00:00+00,125000,FENDALL TER,805,,828:797
3862,060024A00,2002/08/15 04:00:00+00,660000,FENDALL TER,805,,865:18
3863,060025000,1996/10/22 04:00:00+00,1000,FENDALL AVE,1912,,673:495
3864,060025000,1996/06/14 04:00:00+00,325000,FENDALL AVE,1912,,0:0
3865,060025000,1998/08/28 04:00:00+00,330000,FENDALL AVE,1912,,731:442
3866,060026000,1957/01/03 05:00:00+00,18900,FENDALL AVE,1907,,0:0
3867,060026000,2007/12/21 05:00:00+00,0,FENDALL AVE,1907,,1170:849
3868,060026000,2017/09/14 04:00:00+00,1315000,FENDALL AVE,1907,,2017:3623
3869,060026000,1986/12/01 05:00:00+00,0,FENDALL AVE,1907,,487:149
3870,060026000,2006/06/15 04:00:00+00,570000,FENDALL AVE,1907,,1090:365
3871,060026000,2010/06/01 04:00:00+00,1050000,FENDALL AVE,1907,,2010:1870
3872,060027000,2009/10/19 04:00:00+00,1050000,FENDALL AVE,1905,,2009:4678
3873,060027000,1992/03/09 04:00:00+00,0,FENDALL AVE,1905,,575:242
3874,060027000,1992/02/14 05:00:00+00,0,FENDALL AVE,1905,,0:0
3875,060027000,2019/05/16 04:00:00+00,1390000,FENDALL AVE,1905,,2019:1590
3876,060028000,2006/01/10 05:00:00+00,0,FENDALL AVE,1902,,1065:484
3877,060028000,1968/08/26 04:00:00+00,42500,FENDALL AVE,1902,,301:117
3878,060028000,2006/01/10 05:00:00+00,551000,FENDALL AVE,1902,,1065:486
3879,060028000,2005/10/19 04:00:00+00,0,FENDALL AVE,1902,,1052:35
3880,060028000,2006/01/10 05:00:00+00,0,FENDALL AVE,1902,,1065:754
3881,060029000,2005/06/02 04:00:00+00,0,FENDALL AVE,1850,,1031:693
3882,060029000,2014/08/12 04:00:00+00,574000,FENDALL AVE,1850,,2014:2846
3883,060030000,1989/09/05 04:00:00+00,270000,FENDALL AVE,1848,,533:701
3884,060030000,1987/08/13 04:00:00+00,200000,FENDALL AVE,1848,,500:307
3885,060031000,2016/07/01 04:00:00+00,700000,FENDALL AVE,1844,,2016:2451
3886,060031000,1961/12/29 05:00:00+00,27000,FENDALL AVE,1844,,229:429
3887,060031000,2021/11/01 04:00:00+00,854000,FENDALL AVE,1844,,2021:5439
3888,060031000,1996/06/12 04:00:00+00,0,FENDALL AVE,1844,,WB39:457
3889,060032000,2000/12/01 05:00:00+00,389000,FENDALL AVE,1840,,796:15
3890,060032000,2020/06/26 04:00:00+00,950000,FENDALL AVE,1840,,2020:2472
3891,060032000,2006/04/27 04:00:00+00,455000,FENDALL AVE,1840,,1079:628
3892,060032000,1996/09/10 04:00:00+00,155000,FENDALL AVE,1840,,679:598
3893,060032000,1972/04/11 04:00:00+00,26500,FENDALL AVE,1840,,0:0
3894,060033000,2013/07/02 04:00:00+00,0,FENDALL AVE,1838,,2013:3165
3895,060033000,1989/09/01 04:00:00+00,240000,FENDALL AVE,1838,,533:609
3896,060033000,1985/08/16 04:00:00+00,132500,FENDALL AVE,1838,,0:0
3897,060033000,2009/09/15 04:00:00+00,0,FENDALL AVE,1838,,2009:4157
3898,060033000,2013/07/02 04:00:00+00,0,FENDALL AVE,1838,,2013:3166
3899,060034000,1993/12/07 05:00:00+00,275000,FENDALL AVE,1834,,618:408
3900,060034000,2003/05/19 04:00:00+00,0,FENDALL AVE,1834,,908:80
3901,060034000,1990/11/30 05:00:00+00,0,FENDALL AVE,1834,,0:0
3902,060035000,1954/09/03 04:00:00+00,4750,EDGEWOOD LN,1827,,0:0
3903,060035000,2007/07/27 04:00:00+00,718000,EDGEWOOD LN,1827,,1152:758
3904,060035000,2015/09/23 04:00:00+00,890000,EDGEWOOD LN,1827,,2015:3568
3905,060035000,1984/08/30 04:00:00+00,0,EDGEWOOD LN,1827,,179:12
3906,060035000,2018/08/07 04:00:00+00,1140000,EDGEWOOD LN,1827,,2018:3059
3907,060035000,2006/07/17 04:00:00+00,0,EDGEWOOD LN,1827,,1097:7
3908,060036000,2012/01/18 05:00:00+00,890000,EDGEWOOD LN,1872,,2012:193
3909,060036000,1995/03/24 04:00:00+00,0,EDGEWOOD LN,1872,,649:10
3910,060036000,1994/11/14 05:00:00+00,235000,EDGEWOOD LN,1872,,642:578
3911,060037000,1999/07/20 04:00:00+00,372000,EDGEWOOD LN,1839,,760:465
3912,060037000,1995/09/15 04:00:00+00,355000,EDGEWOOD LN,1839,,659:49
3913,060037000,2020/05/12 04:00:00+00,902250,EDGEWOOD LN,1839,,2020:1723
3914,060037000,2012/09/14 04:00:00+00,0,EDGEWOOD LN,1839,,2012:4175
3915,060037000,1993/12/29 05:00:00+00,330000,EDGEWOOD LN,1839,,0:0
3916,060038000,2006/06/28 04:00:00+00,1150000,EDGEWOOD LN,1843,,1093:149
3917,060038000,1986/07/11 04:00:00+00,185000,EDGEWOOD LN,1843,,0:0
3918,060038000,2005/06/30 04:00:00+00,0,EDGEWOOD LN,1843,,1036:360
3919,060038000,1995/01/27 05:00:00+00,327500,EDGEWOOD LN,1843,,646:331
3920,060039000,1996/11/22 05:00:00+00,218000,EDGEWOOD LN,1847,,683:744
3921,060039000,1990/04/09 04:00:00+00,230000,EDGEWOOD LN,1847,,541:256
3922,060040000,1980/05/12 04:00:00+00,73000,EDGEWOOD LN,1900,,0:0
3923,060040000,1995/03/30 04:00:00+00,0,EDGEWOOD LN,1900,,410:751
3924,060040000,2009/05/29 04:00:00+00,440000,EDGEWOOD LN,1900,,2009:2149
3925,060040000,2008/10/07 04:00:00+00,0,EDGEWOOD LN,1900,,W2008:2149
3926,060040000,2021/09/17 04:00:00+00,712000,EDGEWOOD LN,1900,,2021:4685
3927,060042000,2013/02/15 05:00:00+00,945000,EDGEWOOD LN,1868,,2013:803
3928,060042000,2013/02/15 05:00:00+00,945000,EDGEWOOD LN,1868,,2013:803
3929,060042000,2000/08/22 04:00:00+00,0,EDGEWOOD LN,1868,,WB 44:435
3930,060042000,2009/07/16 04:00:00+00,875000,EDGEWOOD LN,1868,,2009:3131
3931,060042000,1996/10/22 04:00:00+00,0,EDGEWOOD LN,1868,,401:421
3932,060042000,1957/09/03 04:00:00+00,40000,EDGEWOOD LN,1868,,0:0
3933,060042000,2004/03/26 04:00:00+00,625000,EDGEWOOD LN,1868,,965:412
3934,060042000,2001/01/17 05:00:00+00,400000,EDGEWOOD LN,1868,,798:463
3935,060043000,1997/08/19 04:00:00+00,0,WAYSIDE PL,1879,,701:86
3936,060043000,1999/03/03 05:00:00+00,0,WAYSIDE PL,1879,,747:224
3937,060043000,2019/06/20 04:00:00+00,0,WAYSIDE PL,1879,,2019:75
3938,060043000,1986/10/13 04:00:00+00,0,WAYSIDE PL,1879,,0:0
3939,060043000,2020/12/01 05:00:00+00,0,WAYSIDE PL,1879,,2020:5168
3940,060044000,2000/10/31 04:00:00+00,284000,EDGEWOOD LN,1864,,793:797
3941,060044000,2018/06/22 04:00:00+00,0,EDGEWOOD LN,1864,,2018:2390
3942,060044000,2019/09/06 04:00:00+00,0,EDGEWOOD LN,1864,,2019:3168
3943,060044000,2018/09/17 04:00:00+00,0,EDGEWOOD LN,1864,,2018:2390
3944,060044000,1972/08/21 04:00:00+00,49500,EDGEWOOD LN,1864,,339:119
3945,060044100,1986/08/29 04:00:00+00,197000,WAYSIDE PL,1875,,482:414
3946,060044100,2001/10/31 04:00:00+00,0,WAYSIDE PL,1875,,826:737
3947,060044100,2001/06/15 04:00:00+00,410000,WAYSIDE PL,1875,,812:737
3948,060044100,1978/06/30 04:00:00+00,113275,WAYSIDE PL,1875,,0:0
3949,060044100,2009/05/14 04:00:00+00,850000,WAYSIDE PL,1875,,2009:1892
3950,060044100,2004/02/19 05:00:00+00,557500,WAYSIDE PL,1875,,959:584
3951,060045000,1994/08/01 04:00:00+00,295000,EDGEWOOD LN,1862,,636:274
3952,060045000,1998/07/29 04:00:00+00,350000,EDGEWOOD LN,1862,,728:40
3953,060045000,2013/03/15 04:00:00+00,0,EDGEWOOD LN,1862,,2013:1217
3954,060045000,1991/11/15 05:00:00+00,262000,EDGEWOOD LN,1862,,0:0
3955,060045000,2006/07/31 04:00:00+00,800000,EDGEWOOD LN,1862,,1100:367
3956,060046000,2006/02/16 05:00:00+00,0,EDGEWOOD LN,1856,,1070:61
3957,060046000,2018/10/03 04:00:00+00,0,EDGEWOOD LN,1856,,2018:3832
3958,060046000,1996/05/31 04:00:00+00,265000,EDGEWOOD LN,1856,,672:584
3959,060046000,1995/08/01 04:00:00+00,0,EDGEWOOD LN,1856,,0:0
3960,060047000,2018/10/03 04:00:00+00,0,EDGEWOOD LN,1852,,2018:3831
3961,060047000,2000/08/22 04:00:00+00,0,EDGEWOOD LN,1852,,WB 44:429
3962,060047000,2001/06/15 04:00:00+00,350000,EDGEWOOD LN,1852,,812:764
3963,060047000,1964/07/29 04:00:00+00,6500,EDGEWOOD LN,1852,,256:68
3964,060047000,2000/10/31 04:00:00+00,0,EDGEWOOD LN,1852,,793:823
3965,060047000,2000/08/11 04:00:00+00,0,EDGEWOOD LN,1852,,WB 44:382
3966,060048000,2005/09/28 04:00:00+00,0,EDGEWOOD LN,1844,,WB48:588
3967,060048000,2011/09/26 04:00:00+00,0,EDGEWOOD LN,1844,,2011:3420
3968,060048000,2012/04/12 04:00:00+00,0,EDGEWOOD LN,1844,,W2012:108
3969,060048000,1992/08/31 04:00:00+00,0,EDGEWOOD LN,1844,,587:77
3970,060048000,1991/08/01 04:00:00+00,300000,EDGEWOOD LN,1844,,0:0
3971,060049000,2009/03/19 04:00:00+00,0,EDGEWOOD LN,1840,,2009:956
3972,060049000,2003/10/07 04:00:00+00,0,EDGEWOOD LN,1840,,939:864
3973,060049000,1977/03/14 04:00:00+00,68000,EDGEWOOD LN,1840,,382:524
3974,060049000,2000/02/22 05:00:00+00,0,EDGEWOOD LN,1840,,775:540
3975,060049000,2002/06/14 04:00:00+00,300000,EDGEWOOD LN,1840,,856:751
3976,060049000,2011/10/28 04:00:00+00,0,EDGEWOOD LN,1840,,W2011:576
3977,060049000,2012/03/20 04:00:00+00,0,EDGEWOOD LN,1840,,2012:1107
3978,060049000,2011/11/09 05:00:00+00,0,EDGEWOOD LN,1840,,W2011:578
3979,060049000,2017/05/31 04:00:00+00,542500,EDGEWOOD LN,1840,,2017:2071
3980,060050000,2021/03/18 04:00:00+00,985000,EDGEWOOD LN,1873,,2021:1287
3981,060050000,2018/03/01 05:00:00+00,0,EDGEWOOD LN,1873,,2018:732
3982,060050000,1973/12/26 05:00:00+00,53000,EDGEWOOD LN,1873,,628:530
3983,060050000,1994/04/21 04:00:00+00,192500,EDGEWOOD LN,1873,,628:530
3984,060051000,2007/12/05 05:00:00+00,654500,EDGEWOOD LN,1853,,1168:634
3985,060051000,1994/11/04 04:00:00+00,0,EDGEWOOD LN,1853,,449:53
3986,060051000,1984/04/10 04:00:00+00,120000,EDGEWOOD LN,1853,,0:0
3987,060052000,1979/06/15 04:00:00+00,100000,WAYSIDE PL,1827,,403:69
3988,060052000,2015/10/22 04:00:00+00,0,WAYSIDE PL,1827,,2015:3947
3989,060052000,2004/02/26 05:00:00+00,0,WAYSIDE PL,1827,,960:856
3990,060053000,2007/08/21 04:00:00+00,0,WAYSIDE PL,1829,,1156:391
3991,060053000,1992/03/06 05:00:00+00,220000,WAYSIDE PL,1829,,575:199
3992,060053000,1987/05/15 04:00:00+00,155000,WAYSIDE PL,1829,,0:0
3993,060053000,2015/09/14 04:00:00+00,0,WAYSIDE PL,1829,,2015:3428
3994,060054000,1977/06/15 04:00:00+00,89950,WAYSIDE PL,1841,,385:38
3995,060054000,2012/01/31 05:00:00+00,0,WAYSIDE PL,1841,,2012:382
3996,060054000,2012/01/17 05:00:00+00,0,WAYSIDE PL,1841,,W2012:15
3997,060054000,1994/11/02 04:00:00+00,0,WAYSIDE PL,1841,,385:38
3998,060055000,2011/01/31 05:00:00+00,525000,WAYSIDE PL,1845,,2011:439
3999,060055000,1986/04/15 04:00:00+00,155500,WAYSIDE PL,1845,,476:188
4000,060055000,1973/06/08 04:00:00+00,58500,WAYSIDE PL,1845,,0:0
4001,060056000,2011/01/31 05:00:00+00,820000,WAYSIDE PL,1851,,2011:450
4002,060056000,2002/04/29 04:00:00+00,0,WAYSIDE PL,1851,,850:217
4003,060056000,1967/05/16 04:00:00+00,49000,WAYSIDE PL,1851,,287:548
4004,060056000,2003/11/20 05:00:00+00,635000,WAYSIDE PL,1851,,947:414
4005,060057000,2006/03/28 04:00:00+00,739000,WAYSIDE PL,1859,,1075:234
4006,060057000,2018/08/01 04:00:00+00,0,WAYSIDE PL,1859,,2018:2997
4007,060057000,2018/10/03 04:00:00+00,0,WAYSIDE PL,1859,,2018:3828
4008,060057000,1994/09/09 04:00:00+00,240000,WAYSIDE PL,1859,,638:870
4009,060057000,1991/05/22 04:00:00+00,0,WAYSIDE PL,1859,,0:0
4010,060057000,1999/09/22 04:00:00+00,0,WAYSIDE PL,1859,,766:69
4011,060057000,2000/06/26 04:00:00+00,0,WAYSIDE PL,1859,,783:947
4012,060057000,2012/06/28 04:00:00+00,706000,WAYSIDE PL,1859,,2012:2795
4013,060058000,2011/03/10 05:00:00+00,0,WAYSIDE PL,1863,,W2011:419
4014,060058000,2012/05/09 04:00:00+00,745000,WAYSIDE PL,1863,,2012:1944
4015,060058000,2011/09/30 04:00:00+00,390000,WAYSIDE PL,1863,,2011:3483
4016,060058000,2018/10/03 04:00:00+00,0,WAYSIDE PL,1863,,2018:3830
4017,060059000,1979/06/08 04:00:00+00,89500,WAYSIDE PL,1871,,402:709
4018,060060000,2012/09/21 04:00:00+00,0,WAYSIDE PL,1874,,2012:4262
4019,060060000,2005/10/25 04:00:00+00,0,WAYSIDE PL,1874,,1052:952
4020,060060000,1975/07/15 04:00:00+00,96500,WAYSIDE PL,1874,,417:276
4021,060061000,2009/07/01 04:00:00+00,430000,WAYSIDE PL,1870,,2009:2817
4022,060061000,1951/01/01 05:00:00+00,22750,WAYSIDE PL,1870,,267:148
4023,060061000,2018/10/03 04:00:00+00,0,WAYSIDE PL,1870,,2018:3829
4024,060061000,2019/06/19 04:00:00+00,1000000,WAYSIDE PL,1870,,2019:2046
4025,060062000,2001/02/09 05:00:00+00,345000,WAYSIDE PL,1864,,800:396
4026,060062000,2014/01/21 05:00:00+00,650000,WAYSIDE PL,1864,,2014:199
4027,060062000,1971/10/08 04:00:00+00,49500,WAYSIDE PL,1864,,WB18:5
4028,060062000,2017/05/23 04:00:00+00,960000,WAYSIDE PL,1864,,2017:1958
4029,060062000,2018/10/03 04:00:00+00,0,WAYSIDE PL,1864,,2018:3833
